"trip_id","arrival_time","departure_time","stop_id","stop_sequence","shape_dist_traveled"
"540301_ida_1_50","11:14:00","11:14:00","5824138007019520","0","1.0"
"540301_ida_1_50","11:15:34","11:15:34","548303","1","807.0"
"540301_ida_1_50","11:16:35","11:16:35","540299","2","1357.0"
"540301_ida_1_50","11:17:23","11:17:23","542251","3","1748.0"
"540301_ida_1_50","11:17:57","11:17:57","537281","4","2036.0"
"540301_ida_1_50","11:19:00","11:19:00","544273","5","2579.0"
"540301_ida_1_50","11:19:56","11:19:56","541256","6","3052.0"
"540301_ida_1_50","11:21:02","11:21:02","543258","7","3617.0"
"540301_ida_1_50","11:21:54","11:21:54","550260","8","4067.0"
"540301_ida_1_50","11:22:58","11:22:58","544274","9","4617.0"
"540301_ida_1_50","11:23:56","11:23:56","551286","10","5115.0"
"540301_ida_1_51","11:22:00","11:22:00","5824138007019520","0","1.0"
"540301_ida_1_51","11:23:34","11:23:34","548303","1","807.0"
"540301_ida_1_51","11:24:35","11:24:35","540299","2","1357.0"
"540301_ida_1_51","11:25:23","11:25:23","542251","3","1748.0"
"540301_ida_1_51","11:25:57","11:25:57","537281","4","2036.0"
"540301_ida_1_51","11:27:00","11:27:00","544273","5","2579.0"
"540301_ida_1_51","11:27:56","11:27:56","541256","6","3052.0"
"540301_ida_1_51","11:29:02","11:29:02","543258","7","3617.0"
"540301_ida_1_51","11:29:54","11:29:54","550260","8","4067.0"
"540301_ida_1_51","11:30:58","11:30:58","544274","9","4617.0"
"540301_ida_1_51","11:31:56","11:31:56","551286","10","5115.0"
"540301_ida_1_52","11:30:00","11:30:00","5824138007019520","0","1.0"
"540301_ida_1_52","11:31:34","11:31:34","548303","1","807.0"
"540301_ida_1_52","11:32:35","11:32:35","540299","2","1357.0"
"540301_ida_1_52","11:33:23","11:33:23","542251","3","1748.0"
"540301_ida_1_52","11:33:57","11:33:57","537281","4","2036.0"
"540301_ida_1_52","11:35:00","11:35:00","544273","5","2579.0"
"540301_ida_1_52","11:35:56","11:35:56","541256","6","3052.0"
"540301_ida_1_52","11:37:02","11:37:02","543258","7","3617.0"
"540301_ida_1_52","11:37:54","11:37:54","550260","8","4067.0"
"540301_ida_1_52","11:38:58","11:38:58","544274","9","4617.0"
"540301_ida_1_52","11:39:56","11:39:56","551286","10","5115.0"
"540301_ida_1_53","11:38:00","11:38:00","5824138007019520","0","1.0"
"540301_ida_1_53","11:39:34","11:39:34","548303","1","807.0"
"540301_ida_1_53","11:40:35","11:40:35","540299","2","1357.0"
"540301_ida_1_53","11:41:23","11:41:23","542251","3","1748.0"
"540301_ida_1_53","11:41:57","11:41:57","537281","4","2036.0"
"540301_ida_1_53","11:43:00","11:43:00","544273","5","2579.0"
"540301_ida_1_53","11:43:56","11:43:56","541256","6","3052.0"
"540301_ida_1_53","11:45:02","11:45:02","543258","7","3617.0"
"540301_ida_1_53","11:45:54","11:45:54","550260","8","4067.0"
"540301_ida_1_53","11:46:58","11:46:58","544274","9","4617.0"
"540301_ida_1_53","11:47:56","11:47:56","551286","10","5115.0"
"540301_ida_1_54","11:46:00","11:46:00","5824138007019520","0","1.0"
"540301_ida_1_54","11:47:34","11:47:34","548303","1","807.0"
"540301_ida_1_54","11:48:35","11:48:35","540299","2","1357.0"
"540301_ida_1_54","11:49:23","11:49:23","542251","3","1748.0"
"540301_ida_1_54","11:49:57","11:49:57","537281","4","2036.0"
"540301_ida_1_54","11:51:00","11:51:00","544273","5","2579.0"
"540301_ida_1_54","11:51:56","11:51:56","541256","6","3052.0"
"540301_ida_1_54","11:53:02","11:53:02","543258","7","3617.0"
"540301_ida_1_54","11:53:54","11:53:54","550260","8","4067.0"
"540301_ida_1_54","11:54:58","11:54:58","544274","9","4617.0"
"540301_ida_1_54","11:55:56","11:55:56","551286","10","5115.0"
"540301_ida_1_55","11:54:00","11:54:00","5824138007019520","0","1.0"
"540301_ida_1_55","11:55:34","11:55:34","548303","1","807.0"
"540301_ida_1_55","11:56:35","11:56:35","540299","2","1357.0"
"540301_ida_1_55","11:57:23","11:57:23","542251","3","1748.0"
"540301_ida_1_55","11:57:57","11:57:57","537281","4","2036.0"
"540301_ida_1_55","11:59:00","11:59:00","544273","5","2579.0"
"540301_ida_1_55","11:59:56","11:59:56","541256","6","3052.0"
"540301_ida_1_55","12:01:02","12:01:02","543258","7","3617.0"
"540301_ida_1_55","12:01:54","12:01:54","550260","8","4067.0"
"540301_ida_1_55","12:02:58","12:02:58","544274","9","4617.0"
"540301_ida_1_55","12:03:56","12:03:56","551286","10","5115.0"
"540301_ida_1_56","12:02:00","12:02:00","5824138007019520","0","1.0"
"540301_ida_1_56","12:03:34","12:03:34","548303","1","807.0"
"540301_ida_1_56","12:04:35","12:04:35","540299","2","1357.0"
"540301_ida_1_56","12:05:23","12:05:23","542251","3","1748.0"
"540301_ida_1_56","12:05:57","12:05:57","537281","4","2036.0"
"540301_ida_1_56","12:07:00","12:07:00","544273","5","2579.0"
"540301_ida_1_56","12:07:56","12:07:56","541256","6","3052.0"
"540301_ida_1_56","12:09:02","12:09:02","543258","7","3617.0"
"540301_ida_1_56","12:09:54","12:09:54","550260","8","4067.0"
"540301_ida_1_56","12:10:58","12:10:58","544274","9","4617.0"
"540301_ida_1_56","12:11:56","12:11:56","551286","10","5115.0"
"540301_ida_1_57","12:10:00","12:10:00","5824138007019520","0","1.0"
"540301_ida_1_57","12:11:34","12:11:34","548303","1","807.0"
"540301_ida_1_57","12:12:35","12:12:35","540299","2","1357.0"
"540301_ida_1_57","12:13:23","12:13:23","542251","3","1748.0"
"540301_ida_1_57","12:13:57","12:13:57","537281","4","2036.0"
"540301_ida_1_57","12:15:00","12:15:00","544273","5","2579.0"
"540301_ida_1_57","12:15:56","12:15:56","541256","6","3052.0"
"540301_ida_1_57","12:17:02","12:17:02","543258","7","3617.0"
"540301_ida_1_57","12:17:54","12:17:54","550260","8","4067.0"
"540301_ida_1_57","12:18:58","12:18:58","544274","9","4617.0"
"540301_ida_1_57","12:19:56","12:19:56","551286","10","5115.0"
"540301_ida_1_58","12:18:00","12:18:00","5824138007019520","0","1.0"
"540301_ida_1_58","12:19:34","12:19:34","548303","1","807.0"
"540301_ida_1_58","12:20:35","12:20:35","540299","2","1357.0"
"540301_ida_1_58","12:21:23","12:21:23","542251","3","1748.0"
"540301_ida_1_58","12:21:57","12:21:57","537281","4","2036.0"
"540301_ida_1_58","12:23:00","12:23:00","544273","5","2579.0"
"540301_ida_1_58","12:23:56","12:23:56","541256","6","3052.0"
"540301_ida_1_58","12:25:02","12:25:02","543258","7","3617.0"
"540301_ida_1_58","12:25:54","12:25:54","550260","8","4067.0"
"540301_ida_1_58","12:26:58","12:26:58","544274","9","4617.0"
"540301_ida_1_58","12:27:56","12:27:56","551286","10","5115.0"
"540301_ida_1_59","12:26:00","12:26:00","5824138007019520","0","1.0"
"540301_ida_1_59","12:27:34","12:27:34","548303","1","807.0"
"540301_ida_1_59","12:28:35","12:28:35","540299","2","1357.0"
"540301_ida_1_59","12:29:23","12:29:23","542251","3","1748.0"
"540301_ida_1_59","12:29:57","12:29:57","537281","4","2036.0"
"540301_ida_1_59","12:31:00","12:31:00","544273","5","2579.0"
"540301_ida_1_59","12:31:56","12:31:56","541256","6","3052.0"
"540301_ida_1_59","12:33:02","12:33:02","543258","7","3617.0"
"540301_ida_1_59","12:33:54","12:33:54","550260","8","4067.0"
"540301_ida_1_59","12:34:58","12:34:58","544274","9","4617.0"
"540301_ida_1_59","12:35:56","12:35:56","551286","10","5115.0"
"540301_ida_1_60","12:34:00","12:34:00","5824138007019520","0","1.0"
"540301_ida_1_60","12:35:34","12:35:34","548303","1","807.0"
"540301_ida_1_60","12:36:35","12:36:35","540299","2","1357.0"
"540301_ida_1_60","12:37:23","12:37:23","542251","3","1748.0"
"540301_ida_1_60","12:37:57","12:37:57","537281","4","2036.0"
"540301_ida_1_60","12:39:00","12:39:00","544273","5","2579.0"
"540301_ida_1_60","12:39:56","12:39:56","541256","6","3052.0"
"540301_ida_1_60","12:41:02","12:41:02","543258","7","3617.0"
"540301_ida_1_60","12:41:54","12:41:54","550260","8","4067.0"
"540301_ida_1_60","12:42:58","12:42:58","544274","9","4617.0"
"540301_ida_1_60","12:43:56","12:43:56","551286","10","5115.0"
"540301_ida_1_61","12:42:00","12:42:00","5824138007019520","0","1.0"
"540301_ida_1_61","12:43:34","12:43:34","548303","1","807.0"
"540301_ida_1_61","12:44:35","12:44:35","540299","2","1357.0"
"540301_ida_1_61","12:45:23","12:45:23","542251","3","1748.0"
"540301_ida_1_61","12:45:57","12:45:57","537281","4","2036.0"
"540301_ida_1_61","12:47:00","12:47:00","544273","5","2579.0"
"540301_ida_1_61","12:47:56","12:47:56","541256","6","3052.0"
"540301_ida_1_61","12:49:02","12:49:02","543258","7","3617.0"
"540301_ida_1_61","12:49:54","12:49:54","550260","8","4067.0"
"540301_ida_1_61","12:50:58","12:50:58","544274","9","4617.0"
"540301_ida_1_61","12:51:56","12:51:56","551286","10","5115.0"
"540301_ida_1_62","12:50:00","12:50:00","5824138007019520","0","1.0"
"540301_ida_1_62","12:51:34","12:51:34","548303","1","807.0"
"540301_ida_1_62","12:52:35","12:52:35","540299","2","1357.0"
"540301_ida_1_62","12:53:23","12:53:23","542251","3","1748.0"
"540301_ida_1_62","12:53:57","12:53:57","537281","4","2036.0"
"540301_ida_1_62","12:55:00","12:55:00","544273","5","2579.0"
"540301_ida_1_62","12:55:56","12:55:56","541256","6","3052.0"
"540301_ida_1_62","12:57:02","12:57:02","543258","7","3617.0"
"540301_ida_1_62","12:57:54","12:57:54","550260","8","4067.0"
"540301_ida_1_62","12:58:58","12:58:58","544274","9","4617.0"
"540301_ida_1_62","12:59:56","12:59:56","551286","10","5115.0"
"540301_ida_1_63","12:58:00","12:58:00","5824138007019520","0","1.0"
"540301_ida_1_63","12:59:34","12:59:34","548303","1","807.0"
"540301_ida_1_63","13:00:35","13:00:35","540299","2","1357.0"
"540301_ida_1_63","13:01:23","13:01:23","542251","3","1748.0"
"540301_ida_1_63","13:01:57","13:01:57","537281","4","2036.0"
"540301_ida_1_63","13:03:00","13:03:00","544273","5","2579.0"
"540301_ida_1_63","13:03:56","13:03:56","541256","6","3052.0"
"540301_ida_1_63","13:05:02","13:05:02","543258","7","3617.0"
"540301_ida_1_63","13:05:54","13:05:54","550260","8","4067.0"
"540301_ida_1_63","13:06:58","13:06:58","544274","9","4617.0"
"540301_ida_1_63","13:07:56","13:07:56","551286","10","5115.0"
"540301_ida_1_64","13:06:00","13:06:00","5824138007019520","0","1.0"
"540301_ida_1_64","13:07:34","13:07:34","548303","1","807.0"
"540301_ida_1_64","13:08:35","13:08:35","540299","2","1357.0"
"540301_ida_1_64","13:09:23","13:09:23","542251","3","1748.0"
"540301_ida_1_64","13:09:57","13:09:57","537281","4","2036.0"
"540301_ida_1_64","13:11:00","13:11:00","544273","5","2579.0"
"540301_ida_1_64","13:11:56","13:11:56","541256","6","3052.0"
"540301_ida_1_64","13:13:02","13:13:02","543258","7","3617.0"
"540301_ida_1_64","13:13:54","13:13:54","550260","8","4067.0"
"540301_ida_1_64","13:14:58","13:14:58","544274","9","4617.0"
"540301_ida_1_64","13:15:56","13:15:56","551286","10","5115.0"
"540301_ida_1_65","13:14:00","13:14:00","5824138007019520","0","1.0"
"540301_ida_1_65","13:15:34","13:15:34","548303","1","807.0"
"540301_ida_1_65","13:16:35","13:16:35","540299","2","1357.0"
"540301_ida_1_65","13:17:23","13:17:23","542251","3","1748.0"
"540301_ida_1_65","13:17:57","13:17:57","537281","4","2036.0"
"540301_ida_1_65","13:19:00","13:19:00","544273","5","2579.0"
"540301_ida_1_65","13:19:56","13:19:56","541256","6","3052.0"
"540301_ida_1_65","13:21:02","13:21:02","543258","7","3617.0"
"540301_ida_1_65","13:21:54","13:21:54","550260","8","4067.0"
"540301_ida_1_65","13:22:58","13:22:58","544274","9","4617.0"
"540301_ida_1_65","13:23:56","13:23:56","551286","10","5115.0"
"540301_ida_1_66","13:22:00","13:22:00","5824138007019520","0","1.0"
"540301_ida_1_66","13:23:34","13:23:34","548303","1","807.0"
"540301_ida_1_66","13:24:35","13:24:35","540299","2","1357.0"
"540301_ida_1_66","13:25:23","13:25:23","542251","3","1748.0"
"540301_ida_1_66","13:25:57","13:25:57","537281","4","2036.0"
"540301_ida_1_66","13:27:00","13:27:00","544273","5","2579.0"
"540301_ida_1_66","13:27:56","13:27:56","541256","6","3052.0"
"540301_ida_1_66","13:29:02","13:29:02","543258","7","3617.0"
"540301_ida_1_66","13:29:54","13:29:54","550260","8","4067.0"
"540301_ida_1_66","13:30:58","13:30:58","544274","9","4617.0"
"540301_ida_1_66","13:31:56","13:31:56","551286","10","5115.0"
"540301_ida_1_67","13:30:00","13:30:00","5824138007019520","0","1.0"
"540301_ida_1_67","13:31:34","13:31:34","548303","1","807.0"
"540301_ida_1_67","13:32:35","13:32:35","540299","2","1357.0"
"540301_ida_1_67","13:33:23","13:33:23","542251","3","1748.0"
"540301_ida_1_67","13:33:57","13:33:57","537281","4","2036.0"
"540301_ida_1_67","13:35:00","13:35:00","544273","5","2579.0"
"540301_ida_1_67","13:35:56","13:35:56","541256","6","3052.0"
"540301_ida_1_67","13:37:02","13:37:02","543258","7","3617.0"
"540301_ida_1_67","13:37:54","13:37:54","550260","8","4067.0"
"540301_ida_1_67","13:38:58","13:38:58","544274","9","4617.0"
"540301_ida_1_67","13:39:56","13:39:56","551286","10","5115.0"
"540301_ida_1_68","13:38:00","13:38:00","5824138007019520","0","1.0"
"540301_ida_1_68","13:39:34","13:39:34","548303","1","807.0"
"540301_ida_1_68","13:40:35","13:40:35","540299","2","1357.0"
"540301_ida_1_68","13:41:23","13:41:23","542251","3","1748.0"
"540301_ida_1_68","13:41:57","13:41:57","537281","4","2036.0"
"540301_ida_1_68","13:43:00","13:43:00","544273","5","2579.0"
"540301_ida_1_68","13:43:56","13:43:56","541256","6","3052.0"
"540301_ida_1_68","13:45:02","13:45:02","543258","7","3617.0"
"540301_ida_1_68","13:45:54","13:45:54","550260","8","4067.0"
"540301_ida_1_68","13:46:58","13:46:58","544274","9","4617.0"
"540301_ida_1_68","13:47:56","13:47:56","551286","10","5115.0"
"540301_ida_1_69","13:46:00","13:46:00","5824138007019520","0","1.0"
"540301_ida_1_69","13:47:34","13:47:34","548303","1","807.0"
"540301_ida_1_69","13:48:35","13:48:35","540299","2","1357.0"
"540301_ida_1_69","13:49:23","13:49:23","542251","3","1748.0"
"540301_ida_1_69","13:49:57","13:49:57","537281","4","2036.0"
"540301_ida_1_69","13:51:00","13:51:00","544273","5","2579.0"
"540301_ida_1_69","13:51:56","13:51:56","541256","6","3052.0"
"540301_ida_1_69","13:53:02","13:53:02","543258","7","3617.0"
"540301_ida_1_69","13:53:54","13:53:54","550260","8","4067.0"
"540301_ida_1_69","13:54:58","13:54:58","544274","9","4617.0"
"540301_ida_1_69","13:55:56","13:55:56","551286","10","5115.0"
"540301_ida_1_70","13:54:00","13:54:00","5824138007019520","0","1.0"
"540301_ida_1_70","13:55:34","13:55:34","548303","1","807.0"
"540301_ida_1_70","13:56:35","13:56:35","540299","2","1357.0"
"540301_ida_1_70","13:57:23","13:57:23","542251","3","1748.0"
"540301_ida_1_70","13:57:57","13:57:57","537281","4","2036.0"
"540301_ida_1_70","13:59:00","13:59:00","544273","5","2579.0"
"540301_ida_1_70","13:59:56","13:59:56","541256","6","3052.0"
"540301_ida_1_70","14:01:02","14:01:02","543258","7","3617.0"
"540301_ida_1_70","14:01:54","14:01:54","550260","8","4067.0"
"540301_ida_1_70","14:02:58","14:02:58","544274","9","4617.0"
"540301_ida_1_70","14:03:56","14:03:56","551286","10","5115.0"
"540301_ida_1_71","14:02:00","14:02:00","5824138007019520","0","1.0"
"540301_ida_1_71","14:03:34","14:03:34","548303","1","807.0"
"540301_ida_1_71","14:04:35","14:04:35","540299","2","1357.0"
"540301_ida_1_71","14:05:23","14:05:23","542251","3","1748.0"
"540301_ida_1_71","14:05:57","14:05:57","537281","4","2036.0"
"540301_ida_1_71","14:07:00","14:07:00","544273","5","2579.0"
"540301_ida_1_71","14:07:56","14:07:56","541256","6","3052.0"
"540301_ida_1_71","14:09:02","14:09:02","543258","7","3617.0"
"540301_ida_1_71","14:09:54","14:09:54","550260","8","4067.0"
"540301_ida_1_71","14:10:58","14:10:58","544274","9","4617.0"
"540301_ida_1_71","14:11:56","14:11:56","551286","10","5115.0"
"540301_ida_1_72","14:10:00","14:10:00","5824138007019520","0","1.0"
"540301_ida_1_72","14:11:34","14:11:34","548303","1","807.0"
"540301_ida_1_72","14:12:35","14:12:35","540299","2","1357.0"
"540301_ida_1_72","14:13:23","14:13:23","542251","3","1748.0"
"540301_ida_1_72","14:13:57","14:13:57","537281","4","2036.0"
"540301_ida_1_72","14:15:00","14:15:00","544273","5","2579.0"
"540301_ida_1_72","14:15:56","14:15:56","541256","6","3052.0"
"540301_ida_1_72","14:17:02","14:17:02","543258","7","3617.0"
"540301_ida_1_72","14:17:54","14:17:54","550260","8","4067.0"
"540301_ida_1_72","14:18:58","14:18:58","544274","9","4617.0"
"540301_ida_1_72","14:19:56","14:19:56","551286","10","5115.0"
"540301_ida_1_73","14:18:00","14:18:00","5824138007019520","0","1.0"
"540301_ida_1_73","14:19:34","14:19:34","548303","1","807.0"
"540301_ida_1_73","14:20:35","14:20:35","540299","2","1357.0"
"540301_ida_1_73","14:21:23","14:21:23","542251","3","1748.0"
"540301_ida_1_73","14:21:57","14:21:57","537281","4","2036.0"
"540301_ida_1_73","14:23:00","14:23:00","544273","5","2579.0"
"540301_ida_1_73","14:23:56","14:23:56","541256","6","3052.0"
"540301_ida_1_73","14:25:02","14:25:02","543258","7","3617.0"
"540301_ida_1_73","14:25:54","14:25:54","550260","8","4067.0"
"540301_ida_1_73","14:26:58","14:26:58","544274","9","4617.0"
"540301_ida_1_73","14:27:56","14:27:56","551286","10","5115.0"
"540301_ida_1_74","14:26:00","14:26:00","5824138007019520","0","1.0"
"540301_ida_1_74","14:27:34","14:27:34","548303","1","807.0"
"540301_ida_1_74","14:28:35","14:28:35","540299","2","1357.0"
"540301_ida_1_74","14:29:23","14:29:23","542251","3","1748.0"
"540301_ida_1_74","14:29:57","14:29:57","537281","4","2036.0"
"540301_ida_1_74","14:31:00","14:31:00","544273","5","2579.0"
"540301_ida_1_74","14:31:56","14:31:56","541256","6","3052.0"
"540301_ida_1_74","14:33:02","14:33:02","543258","7","3617.0"
"540301_ida_1_74","14:33:54","14:33:54","550260","8","4067.0"
"540301_ida_1_74","14:34:58","14:34:58","544274","9","4617.0"
"540301_ida_1_74","14:35:56","14:35:56","551286","10","5115.0"
"540301_ida_1_75","14:34:00","14:34:00","5824138007019520","0","1.0"
"540301_ida_1_75","14:35:34","14:35:34","548303","1","807.0"
"540301_ida_1_75","14:36:35","14:36:35","540299","2","1357.0"
"540301_ida_1_75","14:37:23","14:37:23","542251","3","1748.0"
"540301_ida_1_75","14:37:57","14:37:57","537281","4","2036.0"
"540301_ida_1_75","14:39:00","14:39:00","544273","5","2579.0"
"540301_ida_1_75","14:39:56","14:39:56","541256","6","3052.0"
"540301_ida_1_75","14:41:02","14:41:02","543258","7","3617.0"
"540301_ida_1_75","14:41:54","14:41:54","550260","8","4067.0"
"540301_ida_1_75","14:42:58","14:42:58","544274","9","4617.0"
"540301_ida_1_75","14:43:56","14:43:56","551286","10","5115.0"
"540301_ida_1_76","14:42:00","14:42:00","5824138007019520","0","1.0"
"540301_ida_1_76","14:43:34","14:43:34","548303","1","807.0"
"540301_ida_1_76","14:44:35","14:44:35","540299","2","1357.0"
"540301_ida_1_76","14:45:23","14:45:23","542251","3","1748.0"
"540301_ida_1_76","14:45:57","14:45:57","537281","4","2036.0"
"540301_ida_1_76","14:47:00","14:47:00","544273","5","2579.0"
"540301_ida_1_76","14:47:56","14:47:56","541256","6","3052.0"
"540301_ida_1_76","14:49:02","14:49:02","543258","7","3617.0"
"540301_ida_1_76","14:49:54","14:49:54","550260","8","4067.0"
"540301_ida_1_76","14:50:58","14:50:58","544274","9","4617.0"
"540301_ida_1_76","14:51:56","14:51:56","551286","10","5115.0"
"540301_ida_1_77","14:50:00","14:50:00","5824138007019520","0","1.0"
"540301_ida_1_77","14:51:34","14:51:34","548303","1","807.0"
"540301_ida_1_77","14:52:35","14:52:35","540299","2","1357.0"
"540301_ida_1_77","14:53:23","14:53:23","542251","3","1748.0"
"540301_ida_1_77","14:53:57","14:53:57","537281","4","2036.0"
"540301_ida_1_77","14:55:00","14:55:00","544273","5","2579.0"
"540301_ida_1_77","14:55:56","14:55:56","541256","6","3052.0"
"540301_ida_1_77","14:57:02","14:57:02","543258","7","3617.0"
"540301_ida_1_77","14:57:54","14:57:54","550260","8","4067.0"
"540301_ida_1_77","14:58:58","14:58:58","544274","9","4617.0"
"540301_ida_1_77","14:59:56","14:59:56","551286","10","5115.0"
"540301_ida_1_78","14:58:00","14:58:00","5824138007019520","0","1.0"
"540301_ida_1_78","14:59:34","14:59:34","548303","1","807.0"
"540301_ida_1_78","15:00:35","15:00:35","540299","2","1357.0"
"540301_ida_1_78","15:01:23","15:01:23","542251","3","1748.0"
"540301_ida_1_78","15:01:57","15:01:57","537281","4","2036.0"
"540301_ida_1_78","15:03:00","15:03:00","544273","5","2579.0"
"540301_ida_1_78","15:03:56","15:03:56","541256","6","3052.0"
"540301_ida_1_78","15:05:02","15:05:02","543258","7","3617.0"
"540301_ida_1_78","15:05:54","15:05:54","550260","8","4067.0"
"540301_ida_1_78","15:06:58","15:06:58","544274","9","4617.0"
"540301_ida_1_78","15:07:56","15:07:56","551286","10","5115.0"
"540301_ida_1_79","15:06:00","15:06:00","5824138007019520","0","1.0"
"540301_ida_1_79","15:07:34","15:07:34","548303","1","807.0"
"540301_ida_1_79","15:08:35","15:08:35","540299","2","1357.0"
"540301_ida_1_79","15:09:23","15:09:23","542251","3","1748.0"
"540301_ida_1_79","15:09:57","15:09:57","537281","4","2036.0"
"540301_ida_1_79","15:11:00","15:11:00","544273","5","2579.0"
"540301_ida_1_79","15:11:56","15:11:56","541256","6","3052.0"
"540301_ida_1_79","15:13:02","15:13:02","543258","7","3617.0"
"540301_ida_1_79","15:13:54","15:13:54","550260","8","4067.0"
"540301_ida_1_79","15:14:58","15:14:58","544274","9","4617.0"
"540301_ida_1_79","15:15:56","15:15:56","551286","10","5115.0"
"540301_ida_1_80","15:14:00","15:14:00","5824138007019520","0","1.0"
"540301_ida_1_80","15:15:34","15:15:34","548303","1","807.0"
"540301_ida_1_80","15:16:35","15:16:35","540299","2","1357.0"
"540301_ida_1_80","15:17:23","15:17:23","542251","3","1748.0"
"540301_ida_1_80","15:17:57","15:17:57","537281","4","2036.0"
"540301_ida_1_80","15:19:00","15:19:00","544273","5","2579.0"
"540301_ida_1_80","15:19:56","15:19:56","541256","6","3052.0"
"540301_ida_1_80","15:21:02","15:21:02","543258","7","3617.0"
"540301_ida_1_80","15:21:54","15:21:54","550260","8","4067.0"
"540301_ida_1_80","15:22:58","15:22:58","544274","9","4617.0"
"540301_ida_1_80","15:23:56","15:23:56","551286","10","5115.0"
"540301_ida_1_81","15:22:00","15:22:00","5824138007019520","0","1.0"
"540301_ida_1_81","15:23:34","15:23:34","548303","1","807.0"
"540301_ida_1_81","15:24:35","15:24:35","540299","2","1357.0"
"540301_ida_1_81","15:25:23","15:25:23","542251","3","1748.0"
"540301_ida_1_81","15:25:57","15:25:57","537281","4","2036.0"
"540301_ida_1_81","15:27:00","15:27:00","544273","5","2579.0"
"540301_ida_1_81","15:27:56","15:27:56","541256","6","3052.0"
"540301_ida_1_81","15:29:02","15:29:02","543258","7","3617.0"
"540301_ida_1_81","15:29:54","15:29:54","550260","8","4067.0"
"540301_ida_1_81","15:30:58","15:30:58","544274","9","4617.0"
"540301_ida_1_81","15:31:56","15:31:56","551286","10","5115.0"
"540301_ida_1_82","15:30:00","15:30:00","5824138007019520","0","1.0"
"540301_ida_1_82","15:31:34","15:31:34","548303","1","807.0"
"540301_ida_1_82","15:32:35","15:32:35","540299","2","1357.0"
"540301_ida_1_82","15:33:23","15:33:23","542251","3","1748.0"
"540301_ida_1_82","15:33:57","15:33:57","537281","4","2036.0"
"540301_ida_1_82","15:35:00","15:35:00","544273","5","2579.0"
"540301_ida_1_82","15:35:56","15:35:56","541256","6","3052.0"
"540301_ida_1_82","15:37:02","15:37:02","543258","7","3617.0"
"540301_ida_1_82","15:37:54","15:37:54","550260","8","4067.0"
"540301_ida_1_82","15:38:58","15:38:58","544274","9","4617.0"
"540301_ida_1_82","15:39:56","15:39:56","551286","10","5115.0"
"540301_ida_1_83","15:39:00","15:39:00","5824138007019520","0","1.0"
"540301_ida_1_83","15:40:34","15:40:34","548303","1","807.0"
"540301_ida_1_83","15:41:35","15:41:35","540299","2","1357.0"
"540301_ida_1_83","15:42:23","15:42:23","542251","3","1748.0"
"540301_ida_1_83","15:42:57","15:42:57","537281","4","2036.0"
"540301_ida_1_83","15:44:00","15:44:00","544273","5","2579.0"
"540301_ida_1_83","15:44:56","15:44:56","541256","6","3052.0"
"540301_ida_1_83","15:46:02","15:46:02","543258","7","3617.0"
"540301_ida_1_83","15:46:54","15:46:54","550260","8","4067.0"
"540301_ida_1_83","15:47:58","15:47:58","544274","9","4617.0"
"540301_ida_1_83","15:48:56","15:48:56","551286","10","5115.0"
"540301_ida_1_84","15:48:00","15:48:00","5824138007019520","0","1.0"
"540301_ida_1_84","15:49:34","15:49:34","548303","1","807.0"
"540301_ida_1_84","15:50:35","15:50:35","540299","2","1357.0"
"540301_ida_1_84","15:51:23","15:51:23","542251","3","1748.0"
"540301_ida_1_84","15:51:57","15:51:57","537281","4","2036.0"
"540301_ida_1_84","15:53:00","15:53:00","544273","5","2579.0"
"540301_ida_1_84","15:53:56","15:53:56","541256","6","3052.0"
"540301_ida_1_84","15:55:02","15:55:02","543258","7","3617.0"
"540301_ida_1_84","15:55:54","15:55:54","550260","8","4067.0"
"540301_ida_1_84","15:56:58","15:56:58","544274","9","4617.0"
"540301_ida_1_84","15:57:56","15:57:56","551286","10","5115.0"
"540301_ida_1_85","15:57:00","15:57:00","5824138007019520","0","1.0"
"540301_ida_1_85","15:58:34","15:58:34","548303","1","807.0"
"540301_ida_1_85","15:59:35","15:59:35","540299","2","1357.0"
"540301_ida_1_85","16:00:23","16:00:23","542251","3","1748.0"
"540301_ida_1_85","16:00:57","16:00:57","537281","4","2036.0"
"540301_ida_1_85","16:02:00","16:02:00","544273","5","2579.0"
"540301_ida_1_85","16:02:56","16:02:56","541256","6","3052.0"
"540301_ida_1_85","16:04:02","16:04:02","543258","7","3617.0"
"540301_ida_1_85","16:04:54","16:04:54","550260","8","4067.0"
"540301_ida_1_85","16:05:58","16:05:58","544274","9","4617.0"
"540301_ida_1_85","16:06:56","16:06:56","551286","10","5115.0"
"540301_ida_1_86","16:06:00","16:06:00","5824138007019520","0","1.0"
"540301_ida_1_86","16:07:34","16:07:34","548303","1","807.0"
"540301_ida_1_86","16:08:35","16:08:35","540299","2","1357.0"
"540301_ida_1_86","16:09:23","16:09:23","542251","3","1748.0"
"540301_ida_1_86","16:09:57","16:09:57","537281","4","2036.0"
"540301_ida_1_86","16:11:00","16:11:00","544273","5","2579.0"
"540301_ida_1_86","16:11:56","16:11:56","541256","6","3052.0"
"540301_ida_1_86","16:13:02","16:13:02","543258","7","3617.0"
"540301_ida_1_86","16:13:54","16:13:54","550260","8","4067.0"
"540301_ida_1_86","16:14:58","16:14:58","544274","9","4617.0"
"540301_ida_1_86","16:15:56","16:15:56","551286","10","5115.0"
"540301_ida_1_87","16:15:00","16:15:00","5824138007019520","0","1.0"
